"File Name"	"Magnification"	"AcceleratingVoltageV"	"EmissionCurrentNA"	"WorkingDistanceUm"	"SignalName"	"Vacuum"	"MicronMarkerNm"	"SpecimenBias"	"SpotSize"	"Author"	"LocationPlace"	"LocationInstitution"	"Genus"	"Species"	"Subfamily"	"Family"	"Superfamily"	"Suborder"	"SexStage"	"View"	"DeviceMakerAndModel"	"ImageType"	"MountedParts"	"Comments"	"Order"	"Project"	"IDPreparation"	"Side"	"Copyright"	"IsLegacy"	"Contributor"	"OriginalFileName"	"LegacyReference"	"LegacyAuthorizedPublicRelease"	"ContainsScale"	"ImageWidthUm"	"AssociatedFileNameImageData"	"PixelSizeNm"	"SpeciesAutorDate"	"SpecimenOldCode"	"IsTypeSpecies"	"IDVoucher"	"PreparationType"	"PreparationAuthor"	"PreparationNotes"	"ATOLARAnumber"	"CollectionCode"	"Country"	"ProvRegionState"	"DistrictCountyMunicipality"	"Locality"	"IsTypeLocality"	"LAT"	"LONG"	"CollectedBy"	"AcquiredFrom"	"DD1"	"MM1"	"YYYY1"	"DD2"	"MM2"	"YYYY2"	"altitude"	"HabitatAndCollectionMethod"	"IdentifiedBy"	"IdentifiedDate"	"IdentificationNotes"	"VoucherRepository"	"SpecimenNotes"	"IdentificationString"	"SpeciesCode"	"OtherSpecimenCode"	"VoucherAvailable"	"DateCreated"	"TimeCreated"	"StandardViewsIDs"	"SmallerRegionsIDs"	"TerminalNameInMatrix"
"Vulsor 12845_f carap dors.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f carap dors.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"49"	"5"	"Vulsor"

"Vulsor 12845_f carap vent.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f carap vent.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"365"	"2"	"Vulsor"

"Vulsor 12845_f hab dor.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f hab dor.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"33"	"1"	"Vulsor"

"Vulsor 12845_f hab lat.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f hab lat.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"35"	"1"	"Vulsor"

"Vulsor 12845_f hab vent.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f hab vent.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"37"	"1"	"Vulsor"

"Vulsor 12845_f I L troc.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f I L troc.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"370"	"83"	"Vulsor"

"Vulsor 12845_f I leg prol.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f I leg prol.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"104"	"21"	"Vulsor"

"Vulsor 12845_f IV L troc.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f IV L troc.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"369"	"107"	"Vulsor"

"Vulsor 12845_f IV leg retro.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f IV leg retro.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"372"	"24"	"Vulsor"

"Vulsor 12845_f lat w legs.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 ff"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_f lat w legs.tif"							"Ono…"		No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"377"	"1"	"Vulsor"

"Vulsor 12845_m carap dor.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"male"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 mm"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_m carap dor.tif"									No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"50"	"5"	"Vulsor"

"Vulsor 12845_m carap vent.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"male"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 mm"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_m carap vent.tif"									No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"366"	"2"	"Vulsor"

"Vulsor 12845_m hab dor.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"male"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 mm"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_m hab dor.tif"									No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"34"	"1"	"Vulsor"

"Vulsor 12845_m hab lat.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"male"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 mm"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_m hab lat.tif"									No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"36"	"1"	"Vulsor"

"Vulsor 12845_m hab vent.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"male"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 mm"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_m hab vent.tif"									No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"38"	"1"	"Vulsor"

"Vulsor 12845_m L palp vent.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"male"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 mm"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_m L palp vent.tif"									No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"307"	"45"	"Vulsor"

"Vulsor 12845_m lat w legs.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"male"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"whole body"		"Araneae"		"CASENT9012845 mm"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 12845_m lat w legs.tif"									No	"CASENT9012845"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Réserve Spéciale de Cap Sainte Marie, 14.9  km  261° W  Marovato "		"25° 35' 40" S "	"  45° 8' 49" E"	"Fisher, Griswold et al."		13	2	2,002	19	2	2,002	"160 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"378"	"1"	"Vulsor"

"Vulsor 13145_epigyn dry.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"						"Araneae"		"CASENT9013145 ex"		"2005 C. Griswold"	No	"C. Griswold"										No	"CASENT9013145"		"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"292"	"28"	"Vulsor"

"Vulsor 13145_epigyn.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEICA M420 stereomicroscope/ JVC-KY-F75U digital camera "	"digital photo"	"epigynum"	"dry x SEM"	"Araneae"		"CASENT9013145 ep"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_epigyn.tif"									No	"CASENT9013145"	"alcohol & gel"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"292"	"28"	"Vulsor"

"Vulsor 13145_f  chel gl1061.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"chelicerae"		"Araneae"		"DS Box 07(2)"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  chel gl1061.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"73"	"187"	"Vulsor"

"Vulsor 13145_f  chel gl1062.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"chelicerae"		"Araneae"		"DS Box 07(2)"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  chel gl1062.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"73"	"187"	"Vulsor"

"Vulsor 13145_f  endite L1053.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"						"Araneae"		"CASENT9013145 ex"		"2005 C. Griswold"	No	"C. Griswold"										No	"CASENT9013145"		"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"78"	"73"	"Vulsor"

"Vulsor 13145_f  L p claw a1076.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"palpal femur-tarsus"		"Araneae"		"DS Box 07(3)"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  L p claw a1076.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"103"	"79"	"Vulsor"

"Vulsor 13145_f  L p tar do1077.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"palpal femur-tarsus"		"Araneae"		"DS Box 07(3)"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  L p tar do1077.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"97"	"78"	"Vulsor"

"Vulsor 13145_f  L p tar ret1072.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"palpal femur-tarsus"		"Araneae"		"DS Box 07(3)"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  L p tar ret1072.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"99"	"78"	"Vulsor"

"Vulsor 13145_f  L palp pro1070.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"palpal femur-tarsus"		"Araneae"		"DS Box 07(3)"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  L palp pro1070.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"361"	"20"	"Vulsor"

"Vulsor 13145_f  L palp TO1078.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"palpal femur-tarsus"		"Araneae"		"DS Box 07(3)"	"left"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  L palp TO1078.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"354"	"310"	"Vulsor"

"Vulsor 13145_f  labium1052.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"cephalothorax"		"Araneae"		"DS Box 07(1)"	"both"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  labium1052.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"44"	"289"	"Vulsor"

"Vulsor 13145_f  R che boss1067.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"chelicerae"		"Araneae"		"DS Box 07(2)"	"right"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  R che boss1067.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"7"	"184"	"Vulsor"

"Vulsor 13145_f  R chel ant1068.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"chelicerae"		"Araneae"		"DS Box 07(2)"	"right"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  R chel ant1068.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"68"	"19"	"Vulsor"

"Vulsor 13145_f  R chel ect1066.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"chelicerae"		"Araneae"		"DS Box 07(2)"	"right"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  R chel ect1066.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"69"	"19"	"Vulsor"

"Vulsor 13145_f  R chel pos1065.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"chelicerae"		"Araneae"		"DS Box 07(2)"	"right"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  R chel pos1065.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"70"	"19"	"Vulsor"

"Vulsor 13145_f  R chel ret1064.jpg"										"Diana Silva"	"San Francisco"	"CAS"	"Vulsor"	"Vulsor isaloensis"		"Ctenidae"		"Araneomorphae"	"female"		"LEO 1450VP SEM"	"SEM"	"chelicerae"		"Araneae"		"DS Box 07(2)"	"right"	"2005 C. Griswold"	No	"C. Griswold"	"Vulsor 13145_f  R chel ret1064.tif"									No	"CASENT9013145"	"dry/SEM"	"Diana Silva"				"Madagascar"	"Toliara"		"Mahafaly Plateau, 6.2 km  74° ENE  Itampolo"		"24° 39' 13"S "	" 43° 59' 48"E"	"Fisher, Griswold et al."		21	2	2,002	25	2	2,002	"80 m"	"spiny forest thicket/general coll. Night"	"D. Silva"	"2005"		"CAS"					Yes			"72"	"186"	"Vulsor"

